2022-03-26,PI,Miguel Alves,city,2294,38,702,True,33760,33833,2206209,6780.36237,0.0166
2022-03-26,PI,Matias Olímpio,city,728,14,679,True,10936,10958,2206100,6643.54809,0.0192
2022-03-26,PI,Massapê do Piauí,city,344,3,645,True,6441,6449,2206050,5334.16033,0.0087
2022-03-26,PI,Marcos Parente,city,396,9,688,True,4549,4547,2206001,8709.03893,0.0227
2022-03-26,PI,Marcolândia,city,993,21,682,True,8492,8543,2205953,11623.55145,0.0211
2022-03-26,PI,Manoel Emídio,city,504,19,698,True,5349,5351,2205904,9418.80022,0.0377
2022-03-26,PI,Madeiro,city,412,6,668,True,8310,8342,2205854,4938.86358,0.0146
2022-03-26,PI,Luís Correia,city,2148,66,705,True,30311,30438,2205706,7056.96826,0.0307
2022-03-26,PI,Luzilândia,city,2755,61,699,True,25486,25504,2205805,10802.22710,0.0221
2022-03-26,PI,Landri Sales,city,1211,23,677,True,5295,5283,2205607,22922.58187,0.0190
2022-03-26,PI,Lagoinha do Piauí,city,395,9,656,True,2845,2858,2205540,13820.85374,0.0228
2022-03-26,PI,Lagoa do Sítio,city,97,13,676,True,5177,5198,2205599,1866.10235,0.1340
2022-03-26,PI,Lagoa do Piauí,city,1057,6,679,True,4064,4075,2205581,25938.65031,0.0057
2022-03-26,PI,Lagoa do Barro do Piauí,city,1065,9,703,True,4655,4656,2205565,22873.71134,0.0085
2022-03-26,PI,Lagoa de São Francisco,city,605,4,662,True,6758,6777,2205573,8927.25395,0.0066
2022-03-26,PI,Lagoa Alegre,city,374,13,644,True,8542,8577,2205557,4360.49901,0.0348
2022-03-26,PI,Júlio Borges,city,150,15,690,True,5627,5640,2205524,2659.57447,0.1000
2022-03-26,PI,Jurema,city,307,7,632,True,4763,4777,2205532,6426.62759,0.0228
2022-03-26,PI,Juazeiro do Piauí,city,532,4,673,True,5478,5485,2205516,9699.17958,0.0075
2022-03-26,PI,João Costa,city,319,4,597,True,3008,3005,2205359,10615.64060,0.0125
2022-03-26,PI,José de Freitas,city,6718,88,698,True,39208,39336,2205508,17078.50315,0.0131
2022-03-26,PI,Joca Marques,city,613,8,645,True,5443,5466,2205458,11214.78229,0.0131
2022-03-26,PI,Joaquim Pires,city,1682,32,672,True,14354,14376,2205409,11700.05565,0.0190
2022-03-26,PI,Jerumenha,city,211,7,659,True,4452,4447,2205300,4744.77176,0.0332
2022-03-26,PI,Jatobá do Piauí,city,385,10,654,True,4865,4875,2205276,7897.43590,0.0260
2022-03-26,PI,Jardim do Mulato,city,278,4,593,True,4504,4513,2205250,6159.98227,0.0144
2022-03-26,PI,Jaicós,city,2513,42,673,True,19104,19170,2205201,13109.02452,0.0167
2022-03-26,PI,Jacobina do Piauí,city,402,4,634,True,5741,5729,2205151,7016.93140,0.0100
2022-03-26,PI,Itaueira,city,206,27,702,True,11019,11028,2205102,1867.97243,0.1311
2022-03-26,PI,Itainópolis,city,1394,13,668,True,11530,11551,2205003,12068.21920,0.0093
2022-03-26,PI,Isaías Coelho,city,914,9,664,True,8549,8566,2204907,10670.09106,0.0098
2022-03-26,PI,Ipiranga do Piauí,city,846,19,684,True,9811,9838,2204808,8599.30880,0.0225
2022-03-26,PI,Inhuma,city,1778,28,706,True,15308,15319,2204709,11606.50173,0.0157
2022-03-26,PI,Ilha Grande,city,1292,21,698,True,9426,9457,2204659,13661.83779,0.0163
2022-03-26,PI,Hugo Napoleão,city,811,9,673,True,3877,3879,2204600,20907.45037,0.0111
2022-03-26,PI,Guaribas,city,108,2,622,True,4562,4568,2204550,2364.27320,0.0185
2022-03-26,PI,Guadalupe,city,1474,28,666,True,10499,10497,2204501,14042.10727,0.0190
2022-03-26,PI,Gilbués,city,908,7,667,True,10690,10694,2204402,8490.74247,0.0077
2022-03-26,PI,Geminiano,city,517,6,642,True,5442,5460,2204352,9468.86447,0.0116
2022-03-26,PI,Fronteiras,city,1091,11,684,True,11625,11659,2204303,9357.57784,0.0101
2022-03-26,PI,Francisco Santos,city,692,8,689,True,9319,9372,2204204,7383.69612,0.0116
2022-03-26,PI,Francisco Macedo,city,501,6,610,True,3184,3200,2204154,15656.25000,0.0120
2022-03-26,PI,Francisco Ayres,city,436,7,692,True,4348,4323,2204105,10085.58871,0.0161
2022-03-26,PI,Francinópolis,city,76,6,705,True,5348,5347,2204006,1421.35777,0.0789
2022-03-26,PI,Floriano,city,9801,180,703,True,59935,60025,2203909,16328.19658,0.0184
2022-03-26,PI,Floresta do Piauí,city,101,4,651,True,2558,2560,2203859,3945.31250,0.0396
2022-03-26,PI,Flores do Piauí,city,188,5,655,True,4463,4462,2203800,4213.35724,0.0266
2022-03-26,PI,Fartura do Piauí,city,189,6,695,True,5307,5319,2203750,3553.29949,0.0317
2022-03-26,PI,Esperantina,city,2945,93,705,True,39737,39848,2203701,7390.58422,0.0316
2022-03-26,PI,Eliseu Martins,city,301,16,621,True,4915,4930,2203602,6105.47667,0.0532
2022-03-26,PI,Elesbão Veloso,city,716,33,696,True,14602,14575,2203503,4912.52144,0.0461
2022-03-26,PI,Domingos Mourão,city,276,4,669,True,4355,4354,2203420,6338.99862,0.0145
2022-03-26,PI,Dom Inocêncio,city,321,7,674,True,9556,9565,2203453,3355.98536,0.0218
2022-03-26,PI,Dom Expedito Lopes,city,655,12,681,True,6904,6922,2203404,9462.58307,0.0183
2022-03-26,PI,Dirceu Arcoverde,city,308,10,676,True,7011,7029,2203354,4381.84664,0.0325
2022-03-26,PI,Demerval Lobão,city,3806,39,706,True,13817,13840,2203305,27500.00000,0.0102
2022-03-26,PI,Curralinhos,city,509,3,664,True,4443,4459,2203255,11415.11550,0.0059
2022-03-26,PI,Curral Novo do Piauí,city,309,2,666,True,5343,5367,2203271,5757.40637,0.0065
2022-03-26,PI,Currais,city,386,3,685,True,4954,4968,2203230,7769.72625,0.0078
2022-03-26,PI,Curimatá,city,1212,18,673,True,11388,11426,2203206,10607.38666,0.0149
2022-03-26,PI,Cristino Castro,city,1059,13,669,True,10423,10444,2203107,10139.79318,0.0123
2022-03-26,PI,Cristalândia do Piauí,city,70,4,603,True,8294,8323,2203008,841.04289,0.0571
2022-03-26,PI,Corrente,city,2065,35,695,True,26644,26709,2202901,7731.47628,0.0169
2022-03-26,PI,Coronel José Dias,city,131,6,639,True,4682,4685,2202851,2796.15795,0.0458
2022-03-26,PI,Conceição do Canindé,city,527,7,629,True,4803,4807,2202802,10963.17870,0.0133
2022-03-26,PI,Colônia do Piauí,city,770,5,690,True,7656,7661,2202778,10050.90719,0.0065
